userName,score,at,content,lang,sentiment
Pengguna Google,5,2023-06-30 16:31:28,Bagus banget aku suka Tapi akun aku jarang banget dapat char b5 Tapi gapapa saya sangat menikmati gamenya,unknown,unknown
Pengguna Google,1,2025-04-06 15:16:44,makin rusak nih game kek genshin,unknown,unknown
Pengguna Google,1,2023-05-02 16:48:18,wibu bau bawang,unknown,unknown
Pengguna Google,5,2024-01-27 06:12:59,"Suka banget sama game nya, panjang umur game baik",unknown,unknown
Pengguna Google,5,2023-06-02 18:30:18,"Wadaww Seru cuman you know lah, masih banyak kekurangan. But yeah that's good, I mean, it's a really fun game. Aku gak bisa bilang ini game gak seru, masih banyak kekurangan tapi yah... Just understand",unknown,unknown
Pengguna Google,1,2025-04-10 09:34:04,oi give us star 4 remembrance or anything la. too many star 5 who cant compete with new character pity,unknown,unknown
Pengguna Google,5,2023-07-19 06:53:43,Overal bagus cuman Ya namanya juga game turn based Kalo pengen adain fitur kaya Game Genshin ya ngotaklah sikit,unknown,unknown
Pengguna Google,1,2025-02-06 17:33:45,3.0 is the worst Patch and here's the Reasons: 1. So many Black Screen without any Cutscenes/Animation for the Character doing something 2. The Gameplay is very long that took almost 10+hours full of Yapping and less Cutscenes with just only 7 Minutes of Cutscenes 3. Worst Story Telling Ever.. Even HI3 Part 2 Current Patch is better than 3.0 Amphoreus 4. The Static Movement of the Characters without any Variation and Stationary Camera also The characters don't have any Expressions on their Face,unknown,unknown
Pengguna Google,5,2023-05-30 10:38:47,Kecewa berat 🤓🤓,unknown,unknown
Pengguna Google,1,2025-03-31 08:03:33,jadi game ampas gini cok,unknown,unknown
Pengguna Google,5,2025-04-08 13:35:57,"padahal game nya bsgus, cuma gara"" dialog doang banyak dari pada cut shene.",unknown,unknown
Pengguna Google,5,2024-09-07 07:08:41,Cinta banget sama nih game ga kikir samsek❤️❤️❤️,unknown,unknown
Pengguna Google,1,2025-04-04 06:15:23,powercreepnya mengerikan,unknown,unknown
Pengguna Google,5,2023-08-30 12:40:52,"Aku sih suka, gamenya bagus banner",unknown,unknown
Pengguna Google,3,2023-04-28 06:18:07,"selalu saja ketika login muncul tulisan login error silahkan coba lagi nanti, kode error 1001_3",unknown,unknown
Pengguna Google,5,2024-09-22 23:22:51,"Gamenya bagus dari segi gameplay, grafik dan story tapi dialog karakter kepanjangan",unknown,unknown
Pengguna Google,5,2023-05-29 19:06:51,SUKA BANGET SAMA GAME NYAAA,unknown,unknown
Pengguna Google,2,2025-02-23 16:50:58,"Saya bermain geishin impact lancar dan grafik full mentok , tidak ada komentar buruk,tapi knpaa game ini ukuran Kecil mengalami patah patah saat bermain di Oppo Reno 4f mohon perbaiki min 👍",unknown,unknown
Pengguna Google,5,2023-07-18 20:44:19,Bagus,unknown,unknown
Pengguna Google,5,2024-09-14 08:20:42,gem baik lag,unknown,unknown
Pengguna Google,5,2023-10-11 18:43:16,Udah pernah rate laaa,unknown,unknown
Pengguna Google,5,2024-11-17 12:11:29,Nunggu give away char b5 😁,unknown,unknown
Pengguna Google,3,2023-04-23 10:11:09,"Bintang 3 dulu, soalnya baru nyoba ntar kalau bagus saya kasih naikin ratingnya",unknown,unknown
Pengguna Google,4,2024-09-01 02:13:50,Game story tapi characternya hrus gacha? Aku gapaham konsepnya tapi banyak yg suka bahkan keluarin uang,unknown,unknown
Pengguna Google,3,2023-05-26 11:54:46,Aku enggak tahu apakah karena hpku yang tidak mendukung atau gimana tetapi aku tidak bisa memainkan gamenya soalnya gamenya berhenti bi bagian awal tidak bisa di pencet atau di apa apakan mohon developer kasih tahu kenapa ini,unknown,unknown
Pengguna Google,5,2023-09-22 18:03:21,Gg bagus 😎👍,unknown,unknown
Pengguna Google,1,2023-05-07 21:01:34,Gapernah gw main game global server asia ping kek main di server luar asia sampe 200ms apaan server asia,unknown,unknown
Pengguna Google,1,2024-02-26 19:17:15,Bug freeze oi,unknown,unknown
Pengguna Google,5,2023-11-23 06:59:41,Good gacha,unknown,unknown
Pengguna Google,1,2024-12-12 22:07:02,Gamenya bagus gak bohong. Cuma ukuran gamenya semakin update semakin besar untuk ukuran mobile sampe 21gb... Gilaaaaaaa,unknown,unknown
Pengguna Google,5,2024-08-05 16:02:42,sparkle is very beautiful and cute,unknown,unknown
Pengguna Google,5,2025-04-09 23:43:29,"the game's so good, i like it a lot, the gameplay, the well designed characters, great story, i couldn't ask more. update",unknown,unknown
Pengguna Google,5,2023-10-12 10:03:47,"Makasih udah pulangin mommy jingluku min walaupun pity 8 gapapa lahh, yg penting pulang, tinggal kasih relic yang bagus² yakk wkwkkw",unknown,unknown
Pengguna Google,5,2025-04-12 17:32:18,Udah sering kalah rate off apalagi si Himeko biji 🗿,unknown,unknown
Pengguna Google,4,2025-02-18 14:32:37,Selebihnya bagus cuman loading pas mau masuk aja nunggu seabad,unknown,unknown
Pengguna Google,4,2024-05-16 11:41:14,Game terbaik. cuman masalah ngeframe pas di cutscene itu aja masalahnya bang hoyoverse,unknown,unknown
Pengguna Google,5,2024-11-20 19:00:17,Game baik bet,unknown,unknown
Pengguna Google,5,2023-05-02 03:50:32,Selalu buat event berlimpah kayak kakaknya Hi3.. Jangan se pelit GI,unknown,unknown
Pengguna Google,5,2023-04-26 16:35:45,Bagus gamenya Gak sia sai nunggu lama Cuman terkadang loginnya eror Entah itu pas main maupun pas login Tolong diperbaiki secepatnya Soalnya lumayan ganggu,unknown,unknown
Pengguna Google,1,2023-09-20 11:33:24,"Game kuomttoolllll ga rate off ga rate on dikasih B5 dipity 80+ Mulu kuotnnnntolllllll, kasih kek dipity rendahh anjinkkk hoyoversee luotktmtolllll",unknown,unknown
Pengguna Google,4,2025-04-04 22:09:34,"jujur aja makin sini makin kayak kakaknya(HI3) mungkin karena sama sama honkai, tapi tolonglah sekali kali keluarin char b4 jangan b5 mulu, setidaknya b4nya itu versi kurangnya b5 karena lama lama bosen juga disuguhin nya b5 mulu, b4nya jarang banget dan buat buff MoC jangan dibikin terlalu spesifik ke char yang sedang rate up, masih mending AS sama PF ada pilihan buffnya,ini MoC gk ada pilihan dan pasti spesifik ke char yang sedang rate up bannernya, event diperbanyak juga, terlalu sedikit",unknown,unknown
Pengguna Google,1,2024-11-19 16:39:56,Smoga bugnya cepat diperbaiki,unknown,unknown
Pengguna Google,5,2024-05-24 01:40:03,Game yang seru,unknown,unknown
Pengguna Google,4,2023-05-30 15:37:43,"Pliss support 2 akun pang, mksdnya 1 akun game itu tertaut akun google sama FB, di HP buat milih fb gk ad",unknown,unknown
Pengguna Google,5,2024-09-09 20:15:28,Game baik aku sangat suka,unknown,unknown
Pengguna Google,5,2024-09-05 13:50:33,Mantap tidak kikir,unknown,unknown
Pengguna Google,5,2024-07-25 21:42:33,*BARK *BARK *BARK I LOVE STAR RAIL MAN OHH BABY THEY ALL VERY HOT KYAAAA I KEEP WAITING FOR MY SUNDAY,unknown,unknown
Pengguna Google,5,2025-04-07 11:56:27,game nya seru,unknown,unknown
Pengguna Google,3,2023-07-20 23:55:53,Optimalisasi nya jelek'.. ga G ga Hsr sama ja gacha,unknown,unknown
Pengguna Google,5,2024-01-01 22:34:08,"Untuk saat ini game ini sangat bagus , saya menyukai cara battle combat nya",unknown,unknown
Pengguna Google,5,2025-04-09 19:31:50,"bagus, bagus, saya suka pity",unknown,unknown
Pengguna Google,5,2023-04-23 17:56:57,Mantapp,unknown,unknown
Pengguna Google,3,2023-10-27 18:46:00,Gacha ampas Mulu 👹,unknown,unknown
Pengguna Google,5,2023-05-23 10:10:05,Asek ini gw kira sistem fight nya kek genshin tapi ini lebih bagus menurut gw tapi bagi klean kalo ngeleg HP klean kentang turn-based,unknown,unknown
Pengguna Google,5,2023-04-23 10:28:46,Sangat rekomended karna waifunya,unknown,unknown
Pengguna Google,5,2023-04-26 14:26:26,Keren👍 mantap mihoyo.. MC Nya keren apalagi yg cewenya kece dan yang Cowo nya ganteng🤝🗿 Tingkat kan lagi...Buat mengatasi Bug dll...Tapi game sudh bagus Makasih Devloper!👋😉,unknown,unknown
Pengguna Google,5,2023-05-06 19:28:24,Bisakah ditambahkan fitur chat dalam game? Chat dengan teman.🙏,unknown,unknown
Pengguna Google,5,2025-04-09 05:58:05,si fomo knp jir,unknown,unknown
Pengguna Google,4,2024-04-19 17:46:20,Bagus banget tp ya kalo update keluar lagi disuruh dan pas masuk lagi loading nya nunggu 1 Minggu kagak kelar pasti seharian loh nungguin nya,unknown,unknown
Pengguna Google,5,2023-09-14 16:33:44,Udah update praunduh kok disuruh update ulang lagi,unknown,unknown
Pengguna Google,5,2025-04-09 13:19:32,game bagus update,unknown,unknown
Pengguna Google,1,2023-06-30 19:35:28,"Ga bisa skip cerita,.. Padahal game solo player yg khusus cerita saja ada skipnya.. Ini malah maksa dengerin dan baca teks story yang panjang,..",unknown,unknown
Pengguna Google,5,2025-03-20 13:30:48,👍,unknown,unknown
Pengguna Google,5,2023-04-23 10:37:13,Pertama,unknown,unknown
Pengguna Google,5,2023-05-31 19:25:48,"Just send input, I'm a bored player playing alone, please update in the future, it can be fun",unknown,unknown
Pengguna Google,3,2023-12-23 09:15:48,"hello, saya mengalami kendala saat memainkan game ini, yaitu sizenya yang terlalu besar, bisakah anda membuat game yg bisa diatur size nya seperti mobile legend? gacha",unknown,unknown
Pengguna Google,1,2025-04-07 07:49:55,"game sampah,gacha aja sampah, sistem inflasi hp tolol abis, mending turuu",unknown,unknown
Pengguna Google,4,2024-06-18 13:13:24,"Coba dulu, belum memainkannya",unknown,unknown
Pengguna Google,5,2023-05-08 08:56:24,"gameplay, story, grafik oke banget bagussss😍",unknown,unknown
Pengguna Google,5,2023-07-22 16:29:40,"Saya sangat menyukai game ini tetapi ada masalah yang membuat saya tidak bisa menikmati game ini. Yaitu bug map transparan bukan hanya di map saja tapi saat gacha juga bahkan saat ingin menjalankan quest bug itu tetap ada sudah dicoba hapus dan download game ini tetapi tidak berhasil, saya tapi tidak tahu apakah bug ini ada orang lain yang mengalaminya atau hanya saya saja. Padahal saya ingin melanjutkan bermain game ini dan menikmati story dari hsr. Aku harap ada optimasi tambahan",unknown,unknown
Pengguna Google,5,2024-07-31 08:59:12,Aku suka game nya gacha,unknown,unknown
Pengguna Google,5,2023-05-21 22:48:00,"GM mohon di update setiap hari untuk puzzlenya yang berada di map Xianzhou Loufu dan Jarilo VI, saya membutuhkan puzzle tersebut untuk mendapatkan Stellar Jade dan player biar tidak bosan juga untuk bermain saja kalau hanya menyelesaikan daily quest setiap harinya tanpa ada quest atau puzzle yang terbaru. Itu saja saran yang ingin saya sampaikan untuk update patch yang akan datang Terimakasih",unknown,unknown
Pengguna Google,5,2025-04-07 09:13:21,alay yg kasih rating bintang 1,unknown,unknown
Pengguna Google,1,2025-04-07 19:08:56,ikutan donh,unknown,unknown
Pengguna Google,1,2024-10-12 18:05:10,Sistem gacha tidak ramah f2p.. 5 akun yg saya mainkan perlu pity di atas 75 tidak ada pity 50/50,unknown,unknown
Pengguna Google,5,2024-04-23 05:33:49,Dari segi game udah bagus semua dari story hingga gameplay minusnya cuman di cutscane game aja bisa sih diakalin pake opsi pengembang buat paksa GPU cuman ribet aja pity,unknown,unknown
Pengguna Google,5,2024-02-11 06:27:13,Mantap,unknown,unknown
Pengguna Google,5,2023-04-23 14:48:45,Rawr,unknown,unknown
Pengguna Google,5,2023-06-27 11:52:08,Sangat seru dan keren,unknown,unknown
Pengguna Google,1,2025-04-04 00:24:41,game nya makin lama menjual charkter Powercrip ndk ngotak banner,unknown,unknown
Pengguna Google,5,2024-07-04 08:07:31,Bagus,unknown,unknown
Pengguna Google,4,2024-03-31 17:02:31,"Aihhh udah hard pity malah dapat gepard.... tolong lah pihak HsR hargai perjuangan player F2P udah capek-capek ngumpulin stellar jade hingga berjam-jam..pity udah tercapai Giliran gacha char yg didapat tidak sesuai dengan banner yg tersedia.. tidak sesuai dengan bayaran yg didapat, seharusnya sedikit memperhatikan player yg bermain gratis.. memang hadiah yg di beri banyak tapi itu ga menjamin bahwa bisa mendapatkan char sesuai banner😔 banner",unknown,unknown
Pengguna Google,2,2024-07-07 17:18:49,"ok but- every gacha, I don't get 5 stars anw broo aku lupa ujian equilibrium dan loncat ke xianzhou lalu penacony, setelah aku melakukan ujian tersebut, level exp ku menghilang dan kembali menjadi level 30 padahal seharusnya sudah level 40.",unknown,unknown
Pengguna Google,4,2024-03-24 20:31:50,GK ada fitur telanjang in waifu,unknown,unknown
Pengguna Google,5,2023-10-23 20:37:36,Bagus tapi jangan ngelag,unknown,unknown
Pengguna Google,5,2024-05-24 18:13:52,GAME YG SANGAT MEMANJAKAN MATA !!!!! RECOMENDED BGT !!!!! update,unknown,unknown
Pengguna Google,5,2024-10-19 07:41:38,Saya akan donwload game ini nanti jika sudah ada komputer di kamar saya biar saya bisa bermain setiap hari dari karakter seperti archan arlceehino cumbina saja saya sudah mengagumi game ini cmn saya memakai HP android maka dari itu sya harus membeli komputer,unknown,unknown
Pengguna Google,4,2024-06-04 15:05:09,"Awal maen biasa"" aja walaupun GPU gak bisa render enviroment, tapi kenapa kalau sinyalnya jelek langsung frame drop. Tolong dioptimalkan lagi hoyoverse turn-based",unknown,unknown
Pengguna Google,5,2024-04-07 14:08:51,Game yg sangat sangat bagus,unknown,unknown
Pengguna Google,5,2024-04-25 07:28:49,"grafiknya udah bagus, game play dan story pun oke dan seru buat dimainin. overall udah bagus, semoga next update jadi lebih bagus lagi",unknown,unknown
Pengguna Google,5,2023-07-07 16:51:03,Sangat mantap apalagi MOMMY KAFKA🥰🥰😋,unknown,unknown
Pengguna Google,5,2025-04-08 19:05:43,suka sama char baru bagus detail nya lag,unknown,unknown
Pengguna Google,5,2023-12-20 00:38:57,gem baik,unknown,unknown
Pengguna Google,5,2023-12-01 10:12:11,"Mantap,gas terus",unknown,unknown
Pengguna Google,1,2024-08-03 18:38:49,Trash planar systems,unknown,unknown
Pengguna Google,5,2024-10-08 12:42:05,ok,unknown,unknown
Pengguna Google,5,2024-06-13 01:14:58,👍,unknown,unknown
Pengguna Google,5,2025-04-07 10:39:32,i'll always love this game no matter what.,unknown,unknown
Pengguna Google,1,2023-04-30 08:49:31,"login aja ngga bisa, game macam apa ini?",unknown,unknown
Pengguna Google,5,2025-04-19 18:15:33,"game nya seruh, dan menantang jadi tidak bikin cepeet bosan karena musuh-musuh yang sangat menantang",unknown,unknown
Pengguna Google,1,2025-04-09 11:53:12,sy sdh sbr dgn kkkrnm dr awl rls gm ni. tlnglh stp sy incr stu krktr psti sllu klh rate d pty tnggi. rngny dbnrn y bbi,unknown,unknown
Pengguna Google,3,2023-06-04 20:39:11,"Kenapa g bisa log in, udh lama g bisa log in, dengan tulisan log in error 616",unknown,unknown
Pengguna Google,1,2025-04-15 09:47:55,"game kurang bagus, char banyak power creep, kebanyakan yapping, fitur skip ngk ada, cepat ngantuk, tutup aja iji game 🗿",unknown,unknown
Pengguna Google,2,2025-02-26 14:09:43,Tombol Skip !,unknown,unknown
Pengguna Google,1,2023-06-17 13:45:48,setelah update ke versi 1.1 gerbong belakang terlihat transparan dan juga tanah transparan,unknown,unknown
Pengguna Google,3,2023-04-30 11:11:31,Dari aspek dalam gamenya gue ngak mau komen terlalu banyak...tapi tolong di maximalkan pada saat masuk ke dalam game...terkadang di beberapa provider butuh waktu lebih hanya untuk masuk in game aja karna koneksi ngak stabil...setidaknya di setting lah biar ngak kelamaan menunggu di loading screen...,unknown,unknown
Pengguna Google,5,2024-06-19 06:40:00,Bagus pity,unknown,unknown
Pengguna Google,3,2023-05-16 04:15:05,"Sering terputus dari server, mana kalo lagi boss fight gabisa lanjut malah ngulang dari awal lg gacha",unknown,unknown
Pengguna Google,1,2025-04-03 07:57:27,"Tolong perbaiki storytelling amphoreus, jangan kebanyakan blackscreen, perbaiki kamera angle saat story, minimal ekspresi karakter lagi ngomong tu ada, ini malah flat amat. Juga jangan inflasi HP besar-besaran di konten endgame, terutama MoC di versi 3.1, itu lumayan terasa tebal sekali HP musuhnya.",unknown,unknown
Pengguna Google,5,2025-04-10 16:20:35,keren gamenya apa lagi ad Waifu baru 🥰🥰😍,unknown,unknown
Pengguna Google,5,2023-05-01 12:27:36,"Mantap, bisa dibilang grafik seperti genshin tetapi systemnya mirip honkai impact 3rd",unknown,unknown
Pengguna Google,5,2023-05-10 22:38:28,"Untuk pembuat nih game, sebenarnya udah bagus sekali akan tetapi untuk keterbukaan dengan pemain lain itu kurang menyenangkan dikarenakan kita cuma bisa nge folow dan meminjam support team. Saran saya tolong buatkan fitur serikat bagi pemain seperti kami untuk berkomunikasi dan buat kan juga fitur battle bersama pemain lain seperti satu team dan itu cara penyerangannya mengikuti spd dan setiap pemain cuma bisa menggunakan satu char dan skill aja dalam 1 party 4 pemain, semoga direspon sekian. lag",unknown,unknown
Pengguna Google,5,2024-06-19 13:28:28,Game baik gacha,unknown,unknown
Pengguna Google,5,2023-07-19 05:27:31,Bagus,unknown,unknown
Pengguna Google,5,2023-11-25 14:10:50,best,unknown,unknown
Pengguna Google,5,2023-04-30 19:09:23,Saya main Karena mas Garit pity,unknown,unknown
Pengguna Google,5,2025-01-15 09:02:52,"Buset ukuran nya gede banget sekarang, tolong dong diperingan",unknown,unknown
Pengguna Google,5,2023-04-26 19:49:21,"game bagus , tapi tolong di stabilisasi jaringan agar stabil",unknown,unknown
Pengguna Google,2,2024-04-03 13:05:31,Banyak bug ny 😂😂,unknown,unknown
Pengguna Google,5,2023-12-31 19:44:57,Game yang sangat baik,unknown,unknown
Pengguna Google,5,2024-06-15 05:33:38,firefly punyaku,unknown,unknown
Pengguna Google,5,2025-04-02 07:50:14,kurangi power creep gila,unknown,unknown
Pengguna Google,5,2023-04-23 10:46:59,Mulai Saat Dan Detik Setelah Saya Mengenal Genshin Impact. Saya Memutuskan Bahwa Hp saya Khusus Untuk Instal Game Hoyoverse Krna Sangat Puas. Honkai Star Rail Lets Goo!!!!,unknown,unknown
Pengguna Google,5,2024-05-08 08:51:17,Developer baik,unknown,unknown
Pengguna Google,5,2025-04-09 08:14:22,Bagus,unknown,unknown
Pengguna Google,5,2023-09-14 16:17:56,Game nya asik banget story nya seru sedih tingyun isdet lag,unknown,unknown
Pengguna Google,5,2025-04-07 04:04:16,Nice game,unknown,unknown
Pengguna Google,5,2023-08-01 09:33:44,Game nya bagus banget bikin betah main,unknown,unknown
Pengguna Google,5,2023-12-17 04:48:33,Thx for free *5 🥰,unknown,unknown
Pengguna Google,4,2023-05-18 20:36:37,Not Bad,unknown,unknown
Pengguna Google,5,2023-06-21 20:14:50,"Gamenya udah bagus banget dan jokes nya juga bagus,tapi tolong perbaiki untung chance buat relic dan char di pertinggi",unknown,unknown
Pengguna Google,1,2023-07-03 22:34:03,"Karena saya pemain genshin, tak terbiasa dengan fighting nya, jadi ga demen,",unknown,unknown
Pengguna Google,5,2025-04-08 05:48:00,"gameplay sederhana bagus nyaman ,game baik banyak ivent bagus,gacha mudah story bagus terutama Penacony turn-based",unknown,unknown
Pengguna Google,5,2025-04-11 05:16:46,aku suka game nya cuma sayang aja aku ngg bisa terlalu lama karna hpku ngg kuat lagi aku bermain hsr cuma 2 bulan tapi tetep seru aku bisa merasakan senangnya,unknown,unknown
Pengguna Google,5,2024-03-27 19:12:34,"baik huohuo dan samponya udah pulang nih papi, sekarang tolong kasih keberkahan e6nya om Gallagher pls pls pls butuh banget buat tugas sekolahhh😭😭🙏",unknown,unknown
Pengguna Google,5,2023-12-27 06:32:28,"Game bagus, tetap pertahankan. Jangan tergoyah sama komentaran yang tidak berhubungan dengan game Honkai. pity",unknown,unknown
Pengguna Google,5,2024-03-13 05:43:51,sehat sehat game baik turn-based,unknown,unknown
Pengguna Google,1,2023-10-28 12:59:54,Seriusan ni 12 gb lebih data dalamny? Gelo game paling besar yg gw download ni pity,unknown,unknown
Pengguna Google,5,2025-04-04 14:27:58,👍,unknown,unknown
Pengguna Google,5,2024-01-28 12:06:53,Game baik ramah serta perhatian terhadap player,unknown,unknown
Pengguna Google,5,2024-04-19 05:09:47,🥰🥰🥰,unknown,unknown
Pengguna Google,5,2023-04-26 15:10:12,The best sih nih turn base game anime nya,unknown,unknown
Pengguna Google,3,2025-01-21 16:16:38,Penyakit powercreep gila menggila!!,unknown,unknown
Pengguna Google,1,2025-04-07 08:01:18,kecewa berat,unknown,unknown
Pengguna Google,5,2025-04-05 16:03:11,"ada ada aja, padahal gameplay nya biar baru 😹 update",unknown,unknown
Pengguna Google,5,2025-04-04 12:37:53,intinya seru,unknown,unknown
Pengguna Google,5,2023-04-25 08:53:50,Jan nurunin bintang dulu lah vngke,unknown,unknown
Pengguna Google,5,2023-04-27 11:30:50,"game nya seru,baru main langsung dapat selee pity 5 wogwog",unknown,unknown
Pengguna Google,5,2025-01-15 10:25:51,tolong tingkatkan lagi performa game ini untuk helio p35 agar tidak tiba² screen menjadi hitam saat menjalani quest,unknown,unknown
Pengguna Google,5,2025-04-16 17:17:17,"Plis gift me luck, i need luck turn-based",unknown,unknown
Pengguna Google,3,2023-09-08 17:16:02,the newest event is too difficult,unknown,unknown
Pengguna Google,5,2023-12-16 14:16:43,Mantap free 5 star,unknown,unknown
Pengguna Google,5,2023-05-21 23:27:42,Seru ceritanya,unknown,unknown
Pengguna Google,5,2025-04-09 08:04:32,game ini baik😭👍 gacha,unknown,unknown
Pengguna Google,1,2023-04-26 18:44:12,"game ga jelas buang buang waktu buat dowload 7gb eh pas tutorial nya udah ngantuk banget, masih tutorial aja udah ngatuk banget apalagi yang laen nya udah gitu story ampas lagi, masih bagusan story king ml ga jelas banget mihoyo bikin game turnbase ngantuk, kecewa berat🥵🥵",unknown,unknown
Pengguna Google,5,2023-10-14 16:38:06,Ayo hoyoverse kapan ni game di buat co-op :),unknown,unknown
Pengguna Google,5,2025-04-09 12:04:39,seronoknye game ni bansos banyak char cakep cakep storynya seronok,unknown,unknown
Pengguna Google,5,2025-04-07 21:43:25,"gamenya bagussss! story, grafik, desain karakter, bagus bagus semua, kalau masalah powercreep sih itu emang resiko game turn base, jadi bisa dimaklumin, selain itu semuanya udah bagus poll!",unknown,unknown
Pengguna Google,5,2024-08-17 22:37:55,"Sejauh ini bagus, cuma masalah di boss aja kadang lama beresinnya bisa 20mnt-an saya termasuk player f2p juga btw, dan rewards hadiah banyakin juga yaa nih game ga pelit"" bansos juga haha",unknown,unknown
Pengguna Google,5,2025-04-07 14:21:26,good game,unknown,unknown
Pengguna Google,1,2025-04-09 00:05:24,"fokus saja game turn base, jangan ada embel² adventure lah ini lah itu lah bikin konten pada akhirnya sampah juga",unknown,unknown
Pengguna Google,5,2023-05-04 11:57:11,parah dh dpt b5 tapi gada chara nya,unknown,unknown
Pengguna Google,5,2024-05-08 10:39:59,Good,unknown,unknown
Pengguna Google,5,2023-04-30 18:58:01,"Game nya bagus bangetttt, buruann coba banner",unknown,unknown
Pengguna Google,4,2023-09-10 13:56:40,"Pls change your name ""HONKAI STAR DESTRUCTION """,unknown,unknown
Pengguna Google,5,2023-04-23 10:18:32,Uwaaaaa grafiknya bagussss seggsss lag,unknown,unknown
Pengguna Google,5,2025-01-19 11:52:52,"nikmat banget coyyy, ga kikir, jempol seratus 👍🏻✨",unknown,unknown
Pengguna Google,1,2024-07-24 17:53:43,bewan tigril sini,unknown,unknown
Pengguna Google,5,2024-01-16 20:31:20,"Gamenya bagus banget. Grafik bagus, alur cerita bagus. Suka juga dengan karakternyaaa update",unknown,unknown
Pengguna Google,5,2023-04-26 10:20:25,Mantap,unknown,unknown
Pengguna Google,5,2023-09-17 10:33:22,Hati hati ya adik adik yg potato (seprti sy),unknown,unknown
Pengguna Google,1,2023-11-03 07:14:16,game wayang,unknown,unknown
Pengguna Google,5,2024-05-10 23:26:05,Game baik update,unknown,unknown
